freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
1.2668893E+001	1.3712481E+001	7.9406798E-001	1.000000000000000E+000	1.8137996E-001	3.8725462E+000
9.9968166E+000	1.3581339E+001	2.1431831E-001	1.000000000000000E+000	1.8140461E-001	3.8792701E+000
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501315E-001	1.8251553E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501276E-001	1.9076252E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501079E-001	1.9453314E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501604E-001	1.9636408E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7502036E-001	1.9738466E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501276E-001	1.9799091E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7502161E-001	1.9847219E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7502468E-001	1.9879747E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7502632E-001	1.9904123E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500769E-001	1.9917976E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501339E-001	1.9929094E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501780E-001	1.9940775E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501801E-001	1.9936691E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500755E-001	1.9951546E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501073E-001	1.9947891E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501872E-001	1.9946758E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500844E-001	1.9953445E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500856E-001	1.9946997E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501667E-001	1.9945530E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7502263E-001	1.9940170E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500904E-001	1.9935030E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500659E-001	1.9934738E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501529E-001	1.9931410E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501801E-001	1.9922928E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500507E-001	1.9916958E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500921E-001	1.9911993E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501893E-001	1.9912613E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501759E-001	1.9895357E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7500933E-001	1.9891405E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501416E-001	1.9883121E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501398E-001	1.9877916E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501506E-001	1.9870855E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501011E-001	1.9860592E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501541E-001	1.9855486E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501816E-001	1.9849045E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7502021E-001	1.9839800E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501667E-001	1.9831661E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501485E-001	1.9831623E+001
