freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
1.8217489E+003	3.2385225E+000	4.4187501E-001	1.000000000000000E+000	5.0002146E-001	7.0531975E+001
1.4377013E+003	3.3332748E+000	4.6442899E-001	1.000000000000000E+000	5.0001687E-001	7.0155457E+001
1.1346340E+003	3.4336607E+000	4.7081387E-001	1.000000000000000E+000	5.0002408E-001	6.9788528E+001
8.9585779E+002	3.5363915E+000	4.5682952E-001	1.000000000000000E+000	5.0000834E-001	6.9429710E+001
7.0703772E+002	3.6325505E+000	4.3424058E-001	1.000000000000000E+000	5.0000739E-001	6.9081390E+001
5.5803583E+002	3.7248228E+000	3.9535883E-001	1.000000000000000E+000	5.0001246E-001	6.8743492E+001
4.4042245E+002	3.7952461E+000	3.5059258E-001	1.000000000000000E+000	5.0000739E-001	6.8418304E+001
3.4766345E+002	3.8568420E+000	3.0048433E-001	1.000000000000000E+000	5.0000989E-001	6.8094460E+001
2.7438550E+002	3.9056892E+000	2.4789378E-001	1.000000000000000E+000	5.0001258E-001	6.7774963E+001
2.1659435E+002	3.9433186E+000	2.0369646E-001	1.000000000000000E+000	5.0000465E-001	6.7467712E+001
1.7103999E+002	3.9604418E+000	1.5770340E-001	1.000000000000000E+000	5.0000459E-001	6.7165657E+001
1.3495683E+002	3.9791811E+000	1.2696531E-001	1.000000000000000E+000	5.0001049E-001	6.6866486E+001
1.0653436E+002	3.9948957E+000	9.8858163E-002	1.000000000000000E+000	5.0001520E-001	6.6582138E+001
8.4111839E+001	3.9994061E+000	7.0371084E-002	1.000000000000000E+000	5.0000471E-001	6.6292900E+001
6.6380722E+001	4.0160041E+000	4.7831692E-002	1.000000000000000E+000	4.9999359E-001	6.6016861E+001
5.2397697E+001	4.0124221E+000	3.2684013E-002	1.000000000000000E+000	5.0000322E-001	6.5755318E+001
4.1363316E+001	4.0257258E+000	1.7428597E-002	1.000000000000000E+000	5.0001007E-001	6.5501709E+001
3.2649265E+001	4.0179586E+000	1.2841756E-003	1.000000000000000E+000	5.0000197E-001	6.5227463E+001
2.5766790E+001	4.0243659E+000	-1.0469211E-002	1.000000000000000E+000	4.9999663E-001	6.4974686E+001
2.0331816E+001	4.0223384E+000	-1.7319355E-002	1.000000000000000E+000	5.0000113E-001	6.4724220E+001
1.6053095E+001	4.0174131E+000	-1.6199464E-002	1.000000000000000E+000	4.9999732E-001	6.4490524E+001
1.2668893E+001	4.0256124E+000	-2.3925342E-002	1.000000000000000E+000	4.9998730E-001	6.4226189E+001
9.9968166E+000	3.9981396E+000	-2.4750987E-002	1.000000000000000E+000	5.0000548E-001	6.3985256E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802415E-001	6.8443390E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803428E-001	6.8411629E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803672E-001	6.8341766E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802939E-001	6.8282379E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802278E-001	6.8213409E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802379E-001	6.8159981E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802099E-001	6.8104317E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802397E-001	6.8047485E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802129E-001	6.7998886E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803297E-001	6.7944962E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802689E-001	6.7900620E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802683E-001	6.7852089E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802391E-001	6.7815742E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802874E-001	6.7759819E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1804245E-001	6.7718208E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803577E-001	6.7677025E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802981E-001	6.7638474E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802468E-001	6.7593529E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803726E-001	6.7550430E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802558E-001	6.7509575E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802880E-001	6.7477180E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803714E-001	6.7433891E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802957E-001	6.7394981E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802570E-001	6.7355263E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802629E-001	6.7320313E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1804054E-001	6.7285614E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1804036E-001	6.7245033E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802403E-001	6.7204277E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802891E-001	6.7166153E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1804066E-001	6.7135567E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803619E-001	6.7097282E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802158E-001	6.7065193E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803792E-001	6.7020355E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803851E-001	6.6989906E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803303E-001	6.6956490E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1802307E-001	6.6915085E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803577E-001	6.6883965E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803583E-001	6.6847519E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1803499E-001	6.6816200E+001
5.0001852E+004	2.8479016E+000	-5.0108880E-002	2.000000000000000E+000	5.1799726E-001	6.6542862E+001
3.9461480E+004	2.8485768E+000	-1.7561568E-002	2.000000000000000E+000	5.1799560E-001	6.6363037E+001
3.1147934E+004	2.8501918E+000	1.0581305E-002	2.000000000000000E+000	5.1799780E-001	6.6109955E+001
2.4588033E+004	2.8553054E+000	3.8394701E-002	2.000000000000000E+000	5.1799965E-001	6.5941986E+001
1.9410633E+004	2.8647072E+000	6.6665247E-002	2.000000000000000E+000	5.1799226E-001	6.5700256E+001
1.5318811E+004	2.8752611E+000	9.4383650E-002	2.000000000000000E+000	5.1800162E-001	6.5550133E+001
1.2089894E+004	2.8882475E+000	1.3419583E-001	2.000000000000000E+000	5.1800466E-001	6.5392197E+001
9.5475840E+003	2.9045818E+000	1.6995829E-001	2.000000000000000E+000	5.1798034E-001	6.5163612E+001
7.5337441E+003	2.9281983E+000	2.0863472E-001	2.000000000000000E+000	5.1799989E-001	6.4996590E+001
5.9476943E+003	2.9568357E+000	2.5643060E-001	2.000000000000000E+000	5.1799965E-001	6.4801804E+001
4.6935005E+003	2.9943476E+000	3.0249900E-001	2.000000000000000E+000	5.1799887E-001	6.4582230E+001
3.7038176E+003	3.0473208E+000	3.5714480E-001	2.000000000000000E+000	5.1799786E-001	6.4362076E+001
2.9240623E+003	3.1139860E+000	4.0964267E-001	2.000000000000000E+000	5.1799470E-001	6.4147072E+001
2.3077876E+003	3.1934736E+000	4.5939523E-001	2.000000000000000E+000	5.1799852E-001	6.3938751E+001
1.8217489E+003	3.2879462E+000	5.0455642E-001	2.000000000000000E+000	5.1799697E-001	6.3730827E+001
1.4377013E+003	3.3999798E+000	5.3243089E-001	2.000000000000000E+000	5.1798177E-001	6.3523781E+001
1.1346340E+003	3.5071664E+000	5.4254693E-001	2.000000000000000E+000	5.1798517E-001	6.3334114E+001
8.9585779E+002	3.6169326E+000	5.3208619E-001	2.000000000000000E+000	5.1798630E-001	6.3140175E+001
7.0703772E+002	3.7178817E+000	4.9743822E-001	2.000000000000000E+000	5.1798534E-001	6.2961479E+001
5.5803583E+002	3.8147416E+000	4.5607409E-001	2.000000000000000E+000	5.1798171E-001	6.2773026E+001
4.4042245E+002	3.8970122E+000	4.0528110E-001	2.000000000000000E+000	5.1798546E-001	6.2591251E+001
3.4766345E+002	3.9574535E+000	3.5014257E-001	2.000000000000000E+000	5.1799077E-001	6.2422165E+001
2.7438550E+002	4.0131454E+000	2.9746708E-001	2.000000000000000E+000	5.1798207E-001	6.2246243E+001
2.1659435E+002	4.0471487E+000	2.5331560E-001	2.000000000000000E+000	5.1798010E-001	6.2078793E+001
1.7103999E+002	4.0740428E+000	2.0776170E-001	2.000000000000000E+000	5.1797962E-001	6.1914066E+001
1.3495683E+002	4.1048460E+000	1.7690681E-001	2.000000000000000E+000	5.1798201E-001	6.1749954E+001
1.0653436E+002	4.1119866E+000	1.4708745E-001	2.000000000000000E+000	5.1798439E-001	6.1595566E+001
8.4111839E+001	4.1292300E+000	1.2353327E-001	2.000000000000000E+000	5.1797879E-001	6.1441975E+001
6.6380722E+001	4.1422110E+000	1.0686006E-001	2.000000000000000E+000	5.1798069E-001	6.1292538E+001
5.2397697E+001	4.1509128E+000	9.1326490E-002	2.000000000000000E+000	5.1797915E-001	6.1147163E+001
4.1363316E+001	4.1629548E+000	8.0162026E-002	2.000000000000000E+000	5.1798862E-001	6.1009739E+001
3.2649265E+001	4.1760459E+000	6.0322054E-002	2.000000000000000E+000	5.1798010E-001	6.0854885E+001
2.5766790E+001	4.1786599E+000	5.5353001E-002	2.000000000000000E+000	5.1798922E-001	6.0718060E+001
2.0331816E+001	4.1858325E+000	5.0216939E-002	2.000000000000000E+000	5.1798391E-001	6.0587414E+001
1.6053095E+001	4.2036829E+000	4.4384282E-002	2.000000000000000E+000	5.1799065E-001	6.0462360E+001
1.2668893E+001	4.2046618E+000	3.1405911E-002	2.000000000000000E+000	5.1796544E-001	6.0312851E+001
9.9968166E+000	4.2034268E+000	5.1597979E-002	2.000000000000000E+000	5.1797318E-001	6.0187424E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598148E-001	6.4413330E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598928E-001	6.4360413E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598630E-001	6.4284172E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597510E-001	6.4215721E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597677E-001	6.4156425E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597915E-001	6.4098206E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598881E-001	6.4050392E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597248E-001	6.3999470E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598458E-001	6.3950253E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598475E-001	6.3903042E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597993E-001	6.3857269E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3596938E-001	6.3822865E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597397E-001	6.3781876E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598535E-001	6.3742558E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597522E-001	6.3703831E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597528E-001	6.3672523E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597915E-001	6.3647034E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598028E-001	6.3603142E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597164E-001	6.3573074E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3596896E-001	6.3539383E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597879E-001	6.3510456E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598189E-001	6.3473267E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597742E-001	6.3448402E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598583E-001	6.3417137E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598487E-001	6.3385841E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598875E-001	6.3356491E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597558E-001	6.3324657E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597379E-001	6.3293068E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598899E-001	6.3270329E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598052E-001	6.3241383E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597528E-001	6.3215431E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598154E-001	6.3190357E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598225E-001	6.3168125E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597844E-001	6.3132645E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3596997E-001	6.3108143E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597409E-001	6.3086662E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3598523E-001	6.3061081E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3597248E-001	6.3037685E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3596759E-001	6.3013088E+001
5.0001852E+004	2.8338370E+000	-4.4902053E-002	3.000000000000000E+000	5.3595769E-001	6.2829330E+001
3.9461480E+004	2.8394637E+000	-1.2393564E-002	3.000000000000000E+000	5.3595597E-001	6.2703735E+001
3.1147934E+004	2.8390300E+000	2.0480417E-002	3.000000000000000E+000	5.3595853E-001	6.2537197E+001
2.4588033E+004	2.8468940E+000	4.7560256E-002	3.000000000000000E+000	5.3594941E-001	6.2432297E+001
1.9410633E+004	2.8546586E+000	7.7509962E-002	3.000000000000000E+000	5.3594947E-001	6.2280273E+001
1.5318811E+004	2.8592100E+000	1.1199334E-001	3.000000000000000E+000	5.3594691E-001	6.2173527E+001
1.2089894E+004	2.8750648E+000	1.4609480E-001	3.000000000000000E+000	5.3594792E-001	6.2068401E+001
9.5475840E+003	2.8939064E+000	1.8449932E-001	3.000000000000000E+000	5.3592861E-001	6.1925278E+001
7.5337441E+003	2.9156506E+000	2.2875665E-001	3.000000000000000E+000	5.3594023E-001	6.1820435E+001
5.9476943E+003	2.9506128E+000	2.7638805E-001	3.000000000000000E+000	5.3595048E-001	6.1701267E+001
4.6935005E+003	2.9896533E+000	3.3007783E-001	3.000000000000000E+000	5.3595001E-001	6.1565781E+001
3.7038176E+003	3.0491421E+000	3.8523766E-001	3.000000000000000E+000	5.3595346E-001	6.1435028E+001
2.9240623E+003	3.1162958E+000	4.4074360E-001	3.000000000000000E+000	5.3595048E-001	6.1296375E+001
2.3077876E+003	3.2023947E+000	4.9331567E-001	3.000000000000000E+000	5.3595334E-001	6.1173668E+001
1.8217489E+003	3.2987034E+000	5.3899413E-001	3.000000000000000E+000	5.3595001E-001	6.1055408E+001
1.4377013E+003	3.4206588E+000	5.6678116E-001	3.000000000000000E+000	5.3595400E-001	6.0933186E+001
1.1346340E+003	3.5425940E+000	5.7546633E-001	3.000000000000000E+000	5.3595442E-001	6.0821804E+001
8.9585779E+002	3.6642249E+000	5.6379026E-001	3.000000000000000E+000	5.3595471E-001	6.0711632E+001
7.0703772E+002	3.7767365E+000	5.2742308E-001	3.000000000000000E+000	5.3595412E-001	6.0600956E+001
5.5803583E+002	3.8809891E+000	4.8687503E-001	3.000000000000000E+000	5.3595179E-001	6.0490463E+001
4.4042245E+002	3.9614749E+000	4.2308763E-001	3.000000000000000E+000	5.3596628E-001	6.0388378E+001
3.4766345E+002	4.0223775E+000	3.7359470E-001	3.000000000000000E+000	5.3595871E-001	6.0284073E+001
2.7438550E+002	4.0791416E+000	3.1132194E-001	3.000000000000000E+000	5.3595829E-001	6.0187721E+001
2.1659435E+002	4.1121826E+000	2.7032760E-001	3.000000000000000E+000	5.3595328E-001	6.0090977E+001
1.7103999E+002	4.1406050E+000	2.3154914E-001	3.000000000000000E+000	5.3595334E-001	5.9992222E+001
1.3495683E+002	4.1606140E+000	1.9849157E-001	3.000000000000000E+000	5.3596288E-001	5.9897102E+001
1.0653436E+002	4.1775689E+000	1.7160654E-001	3.000000000000000E+000	5.3595859E-001	5.9807079E+001
8.4111839E+001	4.1948490E+000	1.4218304E-001	3.000000000000000E+000	5.3595692E-001	5.9716240E+001
6.6380722E+001	4.2083898E+000	1.2622972E-001	3.000000000000000E+000	5.3596431E-001	5.9629147E+001
5.2397697E+001	4.2199574E+000	1.1810070E-001	3.000000000000000E+000	5.3596115E-001	5.9545498E+001
4.1363316E+001	4.2286386E+000	1.1265708E-001	3.000000000000000E+000	5.3595120E-001	5.9456020E+001
3.2649265E+001	4.2453060E+000	1.0806633E-001	3.000000000000000E+000	5.3595722E-001	5.9373192E+001
2.5766790E+001	4.2524652E+000	1.0334213E-001	3.000000000000000E+000	5.3596830E-001	5.9284435E+001
2.0331816E+001	4.2594857E+000	1.0034306E-001	3.000000000000000E+000	5.3595018E-001	5.9207455E+001
1.6053095E+001	4.2804995E+000	9.4031759E-002	3.000000000000000E+000	5.3595233E-001	5.9127380E+001
1.2668893E+001	4.2892828E+000	1.0006428E-001	3.000000000000000E+000	5.3594166E-001	5.9037483E+001
9.9968166E+000	4.3022785E+000	1.1092257E-001	3.000000000000000E+000	5.3595281E-001	5.8961945E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362791E-001	6.2978481E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362660E-001	6.2886715E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363274E-001	6.2821075E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362546E-001	6.2755341E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362624E-001	6.2696945E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5364257E-001	6.2640038E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363679E-001	6.2589626E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362231E-001	6.2553604E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363929E-001	6.2505135E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5364901E-001	6.2464352E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363965E-001	6.2428692E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362791E-001	6.2392670E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363733E-001	6.2355476E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363858E-001	6.2322033E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363327E-001	6.2293819E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362165E-001	6.2260700E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362749E-001	6.2235901E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363619E-001	6.2202507E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363101E-001	6.2175941E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5363113E-001	6.2143360E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362839E-001	6.2123375E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362862E-001	6.2094624E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	4.000000000000000E+000	5.5362737E-001	6.2063419E+001
