freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
1.8217489E+003	2.0870223E+000	3.5160390E-001	1.000000000000000E+000	4.9993080E-001	9.7673721E+001
1.4377013E+003	2.1608951E+000	3.5296628E-001	1.000000000000000E+000	4.9993384E-001	9.6889809E+001
1.1346340E+003	2.2337394E+000	3.4363073E-001	1.000000000000000E+000	4.9992743E-001	9.6159332E+001
8.9585779E+002	2.2996407E+000	3.2674477E-001	1.000000000000000E+000	4.9992967E-001	9.5456314E+001
7.0703772E+002	2.3596516E+000	3.0612940E-001	1.000000000000000E+000	4.9993429E-001	9.4775505E+001
5.5803583E+002	2.4199407E+000	2.7528763E-001	1.000000000000000E+000	4.9992266E-001	9.4134743E+001
4.4042245E+002	2.4636991E+000	2.4450818E-001	1.000000000000000E+000	4.9993119E-001	9.3520950E+001
3.4766345E+002	2.5043721E+000	2.1711111E-001	1.000000000000000E+000	4.9992728E-001	9.2926422E+001
2.7438550E+002	2.5375481E+000	1.8821049E-001	1.000000000000000E+000	4.9992010E-001	9.2363495E+001
2.1659435E+002	2.5632672E+000	1.5773293E-001	1.000000000000000E+000	4.9992639E-001	9.1830795E+001
1.7103999E+002	2.5865836E+000	1.3546185E-001	1.000000000000000E+000	4.9991938E-001	9.1314384E+001
1.3495683E+002	2.6028664E+000	1.1244082E-001	1.000000000000000E+000	4.9992204E-001	9.0821373E+001
1.0653436E+002	2.6206794E+000	9.5250040E-002	1.000000000000000E+000	4.9992567E-001	9.0354424E+001
8.4111839E+001	2.6297755E+000	7.9181790E-002	1.000000000000000E+000	4.9992201E-001	8.9900970E+001
6.6380722E+001	2.6416707E+000	6.5808795E-002	1.000000000000000E+000	4.9992016E-001	8.9475204E+001
5.2397697E+001	2.6514626E+000	5.7113085E-002	1.000000000000000E+000	4.9991804E-001	8.9074417E+001
4.1363316E+001	2.6615829E+000	4.9015250E-002	1.000000000000000E+000	4.9991971E-001	8.8680771E+001
3.2649265E+001	2.6672094E+000	4.2640753E-002	1.000000000000000E+000	4.9992475E-001	8.8282845E+001
2.5766790E+001	2.6769106E+000	3.3281717E-002	1.000000000000000E+000	4.9992767E-001	8.7915443E+001
2.0331816E+001	2.6845715E+000	3.2676745E-002	1.000000000000000E+000	4.9993315E-001	8.7569450E+001
1.6053095E+001	2.6893611E+000	3.2265946E-002	1.000000000000000E+000	4.9993393E-001	8.7243515E+001
1.2668893E+001	2.6991982E+000	2.7761960E-002	1.000000000000000E+000	4.9992585E-001	8.6872437E+001
9.9968166E+000	2.6871536E+000	3.3443760E-002	1.000000000000000E+000	4.9993515E-001	8.6565361E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795417E-001	9.3108482E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795095E-001	9.2980820E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794618E-001	9.2820068E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793635E-001	9.2674004E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794708E-001	9.2552338E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794738E-001	9.2437202E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795495E-001	9.2330200E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794362E-001	9.2227470E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794767E-001	9.2135231E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794243E-001	9.2048088E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794189E-001	9.1960922E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794213E-001	9.1874382E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794147E-001	9.1792404E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794797E-001	9.1715355E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795399E-001	9.1644455E+001
